,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,CatRoomService,CatFoodCourt,CatShoppingMall,CatSpa,CatVRDeck,Transported,GroupSize,FamilySize,Europa,Earth,Mars,TRAPPIST-1e,PSO J318.5-22,55 Cancri e,Deck_B,Deck_F,Deck_A,Deck_G,Deck_E,Deck_D,Deck_C,Side_P,Side_S
6860,0,21,0,42,606,1,38,100,1,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
6861,1,14,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
6862,0,25,0,0,1,12,0,779,0,0,1,0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
6863,0,43,0,473,1390,0,0,0,2,3,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
6864,0,22,0,28,194,2,0,370,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
6865,0,22,0,401,0,196,0,126,2,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6866,1,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
6867,1,25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
6868,0,35,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
6869,0,30,0,0,0,0,27,764,0,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
6870,1,37,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
6871,0,21,0,61,201,222,161,60,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
6872,0,36,0,207,0,450,94,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
6873,0,13,0,305,582,12,19,0,2,2,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
6874,0,22,0,0,642,0,52,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
6875,1,36,0,0,0,-33,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
6876,0,17,0,131,188,795,0,0,0,1,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
6877,1,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
6878,0,34,0,5959,0,3,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
6879,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
6880,0,17,0,371,647,49,74,0,0,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
6881,1,36,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6882,0,52,0,360,1314,8,641,66,2,2,1,2,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
6883,1,32,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
6884,1,35,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
6885,1,25,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
6886,0,36,0,83,1186,0,2160,736,1,2,0,3,2,0,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6887,0,36,0,31,3585,31,1400,0,1,3,1,3,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6888,0,21,0,1092,0,0,1,378,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
6889,0,33,0,627,0,171,254,130,2,0,1,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
6890,0,40,0,678,0,229,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
6891,0,24,0,185,0,478,29,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
6892,0,35,0,0,0,885,0,0,0,0,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
6893,1,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
6894,0,33,0,728,0,285,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
6895,0,51,0,3,33,12,38,896,1,1,1,1,2,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
6896,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
6897,1,41,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
6898,0,26,0,1,0,0,0,718,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
6899,0,39,0,19,102,0,678,0,1,1,0,3,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6900,0,14,0,738,5,297,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
6901,0,28,0,1059,0,6,117,0,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
6902,0,18,0,0,949,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
6903,0,41,0,2754,398,21,0,0,2,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
6904,0,33,0,0,0,0,405,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6905,0,26,0,814,0,29,16,181,2,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
6906,1,31,0,0,-231,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
6907,0,63,0,0,0,424,0,2027,0,0,1,0,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6908,0,30,0,0,0,547,440,423,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6909,0,27,0,15,2886,0,249,71,1,3,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
6910,0,47,0,2916,0,14,63,0,2,0,1,1,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
6911,0,37,0,1413,0,584,3,0,2,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
6912,0,14,0,399,22,458,506,187,2,1,1,2,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6913,0,27,0,0,63,8,129,2960,0,1,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
6914,0,61,0,1711,0,0,0,8,2,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
6915,0,39,0,2,0,0,2,787,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
6916,0,22,0,0,0,787,1,312,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
6917,0,30,0,2,0,5,1,962,0,0,1,0,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6918,0,26,0,0,0,902,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6919,0,25,0,0,115,0,1823,4041,0,1,0,3,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
6920,0,42,0,1318,0,1386,224,13,2,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
6921,0,33,0,0,2107,0,15586,473,0,3,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6922,0,60,0,0,307,0,484,1967,0,1,0,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6923,1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
6924,0,50,0,0,185,0,1,558,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
6925,0,22,0,0,0,1,95,605,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6926,0,15,0,0,0,9,0,952,0,0,1,0,2,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
6927,0,27,0,0,0,0,0,662,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
6928,0,58,0,0,435,2,0,239,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
6929,1,48,0,0,-111,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
6930,1,36,0,0,0,0,398,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
6931,0,60,0,0,3435,0,5458,10,0,3,0,4,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
6932,1,46,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
6933,0,58,0,0,1386,2,128,2577,0,3,1,1,3,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6934,1,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
6935,1,3,0,0,0,0,-439,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
6936,0,23,0,3,0,2,61,634,1,0,1,1,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
6937,0,21,0,0,434,0,75,135,0,1,0,1,1,1,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
6938,1,29,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
6939,1,23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
6940,1,41,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
6941,0,20,0,0,802,0,16,0,0,2,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
6942,0,24,0,821,0,0,68,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
6943,0,21,0,2611,0,103,4,0,2,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
6944,0,55,0,1236,0,52,0,0,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
6945,0,21,0,0,70,2,0,486,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
6946,1,42,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
6947,0,40,0,2,147,0,1695,1147,0,1,0,3,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
6948,1,30,0,0,-234,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
6949,1,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6950,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
6951,0,20,0,9,0,1540,0,0,1,0,3,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6952,0,19,0,40,0,77,572,0,1,0,1,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
6953,0,40,0,0,3508,761,12,32,0,3,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
6954,1,17,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6955,0,62,0,240,0,0,586,10,1,0,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
6956,1,32,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
6957,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
6958,0,40,0,0,0,0,7,782,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
6959,0,25,0,0,653,21,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
6960,1,17,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
6961,1,46,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
6962,0,38,0,4,5974,0,3682,197,1,4,0,4,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
6963,0,43,1,0,486,0,0,2470,0,1,0,0,3,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
6964,0,28,0,6,3392,3944,987,0,1,3,3,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
6965,1,31,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
6966,1,35,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
6967,0,19,0,105,271,1,377,17,1,1,0,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
6968,0,24,0,0,0,217,0,544,0,0,1,0,1,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6969,0,20,0,0,0,170,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
6970,0,16,0,0,1417,3,27,186,0,3,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
6971,1,45,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
6972,0,19,0,294,79,536,0,0,1,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
6973,0,23,0,0,1089,311,0,0,0,2,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6974,0,19,0,0,78,801,0,7,0,1,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
6975,0,32,0,193,-228,1116,0,0,1,0,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
6976,0,41,0,85,804,0,0,0,1,2,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
6977,0,30,0,1110,0,439,5,0,2,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
6978,0,41,0,0,10049,214,5287,1845,0,4,1,4,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
6979,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
6980,0,39,0,1,875,0,6,0,0,2,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
6981,0,47,0,0,61,805,0,6,0,1,2,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
6982,0,21,0,550,0,61,4,5,2,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
6983,1,29,0,0,0,0,0,-389,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
6984,0,19,0,879,0,0,10,0,2,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
6985,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
6986,0,28,0,0,132,4,1915,0,0,1,1,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6987,0,38,0,1126,0,23,34,0,2,0,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6988,0,24,0,549,3,201,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
6989,0,31,0,356,2954,0,170,756,0,3,0,1,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6990,1,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6991,1,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
6992,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
6993,1,45,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
6994,1,47,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
6995,1,60,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
6996,0,42,0,0,279,30,409,0,0,1,1,2,0,1,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
6997,0,43,0,20,0,726,211,0,1,0,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
6998,1,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6999,1,17,0,0,0,-185,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
7000,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
7001,0,18,0,960,672,0,0,168,2,2,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
7002,0,24,0,641,0,299,814,0,1,0,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
7003,0,25,0,244,0,40,294,124,1,0,1,2,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
7004,0,20,0,120,321,0,932,175,1,1,0,3,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
7005,0,23,0,509,0,193,0,2,2,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
7006,1,48,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
7007,0,26,0,286,3387,575,213,548,1,3,1,2,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
7008,1,36,0,0,0,0,392,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
7009,1,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
7010,0,41,0,0,1616,0,758,400,0,3,0,3,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
7011,1,21,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
7012,0,71,0,1243,0,5,16,34,2,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
7013,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
7014,0,33,0,0,397,0,1249,845,0,1,0,3,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
7015,0,24,0,786,0,0,309,0,2,0,0,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
7016,1,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
7017,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
7018,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
7019,1,29,0,0,0,0,0,-236,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
7020,1,43,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
7021,1,36,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
7022,0,22,0,27,0,0,663,0,1,0,0,3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
7023,0,56,0,0,5711,0,0,50,0,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7024,1,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
7025,0,46,0,0,0,1,0,1778,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
7026,0,43,0,244,0,358,160,800,1,0,1,1,2,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
7027,0,25,0,0,1435,0,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
7028,0,26,0,36,2285,0,2287,159,1,3,0,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7029,0,14,0,0,184,16,1234,0,0,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
7030,0,63,0,174,282,321,8,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
7031,0,29,0,558,0,386,355,0,2,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
7032,1,45,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
7033,1,15,0,0,0,0,-385,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
7034,0,19,0,193,0,2956,0,0,1,0,3,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
7035,0,53,0,2,794,425,0,397,0,2,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
7036,0,45,0,2,36,1110,9,0,0,1,2,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
7037,0,41,0,0,2383,0,2,97,0,3,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
7038,0,68,1,523,0,859,201,782,2,0,2,2,2,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
7039,1,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
7040,0,27,1,30,0,910,0,0,1,0,2,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
7041,0,20,0,30,132,1121,0,0,1,1,2,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
7042,0,54,1,1770,7,228,0,0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
7043,0,18,0,0,0,0,484,320,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
7044,0,45,0,66,5974,0,0,625,1,4,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
7045,1,26,0,-39,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
7046,0,37,0,1577,11396,0,1014,560,2,4,0,3,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
7047,0,30,0,0,2,0,690,86,0,1,0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
7048,0,51,1,511,0,291,4212,0,2,0,1,4,0,0,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
7049,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
7050,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
7051,0,19,0,2110,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
7052,0,19,0,0,789,0,0,0,0,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
7053,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
7054,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
7055,0,23,0,3580,564,103,998,90,2,2,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
7056,0,37,0,1442,4,0,3,0,2,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
7057,0,18,0,1092,0,208,150,0,2,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
7058,0,29,0,5,598,123,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
7059,0,25,0,0,779,0,2,6,0,2,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
7060,0,52,0,0,0,47,2059,0,0,0,1,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
7061,1,24,0,0,0,0,0,325,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
7062,0,0,0,0,0,524,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
7063,0,25,0,15,3,0,635,0,1,1,0,2,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
7064,1,26,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7065,0,32,1,2502,700,1104,13902,484,2,2,2,4,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7066,0,58,0,1366,257,0,0,311,2,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
7067,0,44,0,657,0,103,0,394,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
7068,0,41,0,0,0,0,0,908,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
7069,0,24,0,0,0,643,167,0,0,0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
7070,1,41,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
