CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,CatRoomService,CatFoodCourt,CatShoppingMall,CatSpa,CatVRDeck,Transported,GroupSize,FamilySize,Europa,Earth,Mars,TRAPPIST-1e,PSO J318.5-22,55 Cancri e,Deck_B,Deck_F,Deck_A,Deck_G,Deck_E,Deck_D,Deck_C,Side_P,Side_S
1,46,0,0,0,0,0,411,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,32,0,0,2154,0,9655,859,0,3,0,4,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,50,0,0,3070,0,44,562,0,3,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,31,0,1997,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1,27,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,52,1,0,831,1536,0,7953,0,2,3,0,3,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1,34,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,40,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,36,0,0,1055,18,1669,49,0,2,1,3,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,19,0,112,0,265,396,0,1,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,23,0,29,0,170,332,270,1,0,0,2,1,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,57,0,0,4301,31,665,6329,0,4,1,3,3,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,24,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,19,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,54,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,28,0,1004,2423,0,0,17,2,3,0,0,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,26,1,1,5610,0,5,119,0,4,0,1,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,39,0,0,21,63,677,0,0,1,1,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,21,0,32,640,0,0,0,1,2,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,24,0,0,0,608,37,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1,61,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,21,0,0,5,0,687,10,0,1,0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,38,0,1161,0,19,0,0,2,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0,31,1,8243,280,0,3220,2285,2,1,0,4,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,66,1,0,1828,1,1873,45,0,3,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,21,0,39,53,94,33,518,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0,49,0,0,2808,1083,110,1132,0,3,2,1,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,21,0,2,4887,64,4952,1734,0,4,1,4,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,27,0,244,0,492,297,23,1,0,1,2,1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
0,23,0,0,1,51,1711,219,0,0,1,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,27,0,0,0,0,716,0,0,0,0,3,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,49,0,188,0,143,1443,555,1,0,1,3,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,38,0,0,847,3,34,0,0,2,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1,29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,19,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,32,1,65,2945,0,88,9811,1,2,0,1,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1,22,0,-230,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,35,0,319,0,6331,8,0,2,0,3,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0,28,0,0,62,3,667,0,0,1,1,3,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,42,0,770,0,1301,-380,0,2,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
0,37,0,18,4754,1,1254,2,1,4,0,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,31,0,49,322,977,0,0,1,1,2,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,33,1,1264,1787,36,473,337,2,3,1,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
0,48,0,3784,917,146,1770,880,2,2,1,3,2,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,31,0,0,529,0,1288,3884,0,2,0,1,3,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,18,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,44,0,0,0,2036,2,1,0,0,3,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,22,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,18,0,490,0,54,195,0,2,0,1,2,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,48,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,43,0,21,0,863,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,51,0,590,28,73,0,82,2,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,48,0,0,717,0,0,10,0,2,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0,51,0,870,28,278,154,1288,2,1,1,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,20,0,-9,0,0,327,0,0,0,0,2,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,27,0,3,904,10,4,855,1,1,1,1,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,56,0,53,3033,0,140,6102,1,3,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,21,0,11,0,0,839,0,1,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,34,0,2502,0,44,23,29,2,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,23,0,348,210,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0,28,0,0,101,0,0,12143,0,1,0,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,40,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,39,0,5327,0,290,0,0,2,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1,16,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,20,0,59,29,27,473,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,24,0,686,0,13,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,45,1,1093,950,341,0,0,2,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
0,33,0,1914,5,0,0,228,2,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
0,15,0,114,161,22,419,0,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,18,0,0,0,7,717,0,0,0,1,3,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,21,0,129,106,280,183,18,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,37,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,53,0,0,847,196,630,2060,0,2,0,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
0,17,0,387,0,28,2183,0,2,0,1,3,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,58,0,487,0,195,0,7,2,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0,18,0,0,1878,0,18572,10028,0,3,0,4,3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,25,1,0,3978,0,266,597,0,4,0,2,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1,39,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,40,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,27,1,3,952,208,951,0,1,2,1,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,18,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1,29,0,0,0,-183,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,22,0,3,214,0,0,591,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,34,0,0,3636,0,70,27,0,3,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,26,0,5757,0,206,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,33,0,0,739,0,140,6901,0,2,0,1,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,34,0,10,4,1,0,791,1,1,0,0,2,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1,18,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,40,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,53,0,1042,0,2,1,11,2,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,8,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,54,0,1763,0,11,0,0,2,0,1,0,0,0,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1,29,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,21,0,4,3,149,17,442,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1,25,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,33,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,22,0,4,0,72,21,600,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,50,0,748,164,269,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
0,24,0,0,0,396,256,1482,0,0,1,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
0,25,0,637,0,89,312,2,2,0,1,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
0,26,0,6,728,0,1273,1116,1,2,0,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,19,0,0,1406,0,4199,2123,0,3,0,4,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,37,0,210,3,601,1,68,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1,44,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,25,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1,23,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1,39,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,26,0,12,71,0,103,624,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,14,0,547,145,5,0,9,2,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,21,0,10,1028,3,2519,0,1,2,1,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,37,0,50,0,343,2205,0,1,0,1,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,21,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,67,0,0,82,0,2279,293,0,1,0,3,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,28,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,13,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,26,0,0,226,0,436,4051,0,1,0,2,3,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,33,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,18,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,24,0,13,221,0,1154,0,1,1,0,3,0,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,26,0,0,0,148,551,89,0,0,1,2,1,0,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
0,21,0,0,2202,9,71,100,0,3,1,1,1,1,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,27,0,0,0,2,994,0,0,0,1,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,24,0,2,644,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
0,31,0,4,9,870,0,0,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,23,0,4,3,1785,0,0,1,1,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,50,0,0,0,117,712,0,0,0,1,3,0,1,1,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1,13,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0,43,0,27,0,797,830,161,1,0,2,3,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,21,0,11,1475,0,0,0,1,3,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,18,0,0,694,0,0,1370,0,2,0,0,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1,16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,47,0,187,268,977,3441,236,1,1,2,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,35,1,1234,35,7,0,0,2,1,1,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,15,0,9,731,85,0,537,1,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,46,0,135,0,0,0,928,1,0,0,0,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,26,0,1,0,1,15,854,0,0,0,1,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,49,0,0,18,0,0,686,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1,28,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
0,17,0,2,33,97,553,498,0,1,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,38,0,1739,0,0,83,0,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,18,0,224,0,0,0,1384,1,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,28,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,25,0,987,0,6221,141,0,2,0,3,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,17,0,330,1,967,0,0,2,0,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1,21,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
0,24,0,1455,2207,163,2354,0,2,3,1,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
0,50,0,133,0,525,0,31,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,19,0,1146,0,3,0,0,2,0,1,0,0,0,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1,22,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,20,0,0,4,0,0,625,0,1,0,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,18,0,2048,0,2,848,0,2,0,1,3,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,27,0,20,0,11,0,848,1,0,1,0,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,29,0,0,0,0,0,1972,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,23,0,1,26,1908,318,0,0,1,3,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1,48,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,32,0,0,1285,0,3030,334,0,2,0,4,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1,55,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,49,0,3,1108,2,5775,1964,1,2,1,4,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,35,0,777,0,23,0,61,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,29,0,0,4455,0,1663,4435,0,4,0,3,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,38,1,0,1298,0,1841,1547,0,2,0,3,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,29,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,39,0,200,0,1083,65,0,1,0,2,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,49,0,0,1,1364,226,0,0,0,3,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
0,39,0,345,0,848,0,116,2,0,2,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0,19,0,125,556,23,0,0,1,2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,19,0,886,0,0,1587,12,2,0,0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,14,0,450,4791,896,0,0,2,4,2,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,40,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,40,0,909,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,20,0,733,0,455,348,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,41,0,806,16,125,1008,0,2,1,1,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
0,37,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
0,31,0,949,0,22,0,0,2,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,55,0,506,0,456,0,0,2,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1,16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,29,0,1,764,1,265,1539,0,2,0,2,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,40,0,21,155,0,267,0,1,1,0,2,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,21,0,4924,0,49,2,0,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
